default,t_risco,valor_emprestimo,prazo_pagamento,limite_credito,renda,signo,genero,perfil_facebook,n_emprestimos_inadiplentes
False,0.22,7524.9,36.0,,37022.95,,m,False,0.0
,0.24,6027.09,60.0,0.0,46647.63,capr,,False,0.0
False,0.2,15016.05,36.0,41864.0,72023.5,gemi,m,True,0.0
False,0.17,8529.15,36.0,8426.0,100004.19,,f,False,0.0
False,0.29,14822.54,36.0,,58034.49,,m,,0.0
False,0.27,11224.81,36.0,88874.0,100033.67,libr,f,False,0.0
False,0.24,12390.24,36.0,,58029.84,arie,m,False,0.0
False,0.3,35017.76,36.0,,89015.72,,m,True,0.0
False,0.41,18017.49,60.0,0.0,41015.22,libr,f,,0.0
False,0.25,15016.86,36.0,0.0,38029.39,,m,False,0.0
True,0.35,15029.47,36.0,115454.0,171491.12,aqua,f,True,0.0
,0.33,3032.2,60.0,7400.0,36032.51,,,False,0.0
True,0.32,29719.05,60.0,29894.0,66013.9,scor,m,True,0.0
True,0.33,35019.2,60.0,64500.0,210027.24,libr,f,True,0.0
False,0.33,19021.8,60.0,34049.0,48392.48,virg,m,True,0.0
False,0.28,20017.19,36.0,38519.0,70015.43,gemi,m,False,0.0
False,0.19,12027.13,36.0,,50014.69,leo,f,True,0.0
False,0.24,14023.55,36.0,5118.0,47320.58,capr,f,True,0.0
,,,,,,leo,,,
False,0.42,18825.83,36.0,12759.0,49015.74,cance,m,False,0.0
False,0.12,1015.33,36.0,,30013.12,,m,False,0.0
,0.33,22016.05,60.0,13594.0,60013.4,aqua,,False,0.0
False,0.2,7227.42,36.0,,300030.32,pisce,f,False,0.0
False,0.15,1014.66,36.0,,58035.58,scor,m,False,0.0
False,0.36,10084.76,36.0,0.0,80016.63,pisce,m,False,0.0
False,0.39,21024.7,60.0,,75027.06,cance,m,False,0.0
True,0.32,10018.72,36.0,38425.0,85026.53,,f,False,0.0
True,0.42,10032.35,36.0,24017.0,45037.33,,m,False,0.0
False,0.24,6020.75,36.0,0.0,47025.75,gemi,m,False,0.0
False,0.22,9014.66,36.0,0.0,35493.51,,m,True,0.0
False,0.31,20007.94,36.0,15703.0,55029.73,,m,,0.0
False,0.38,30029.97,36.0,,92014.73,virg,m,False,0.0
True,0.47,35014.39,60.0,20479.0,93053.08,gemi,m,True,0.0
False,0.27,8825.32,36.0,30965.0,32027.49,leo,f,,0.0
False,0.17,9616.82,36.0,,53019.56,pisce,m,False,0.0
False,0.3,20015.06,36.0,113662.0,75014.37,pisce,m,True,0.0
False,0.36,18219.78,60.0,,60523.58,pisce,f,False,0.0
,0.23,14422.38,60.0,6000.0,55015.41,capr,,False,0.0
False,0.26,5037.32,36.0,41080.0,40026.01,,m,False,0.0
False,0.25,7015.25,36.0,4000.0,36439.67,libr,m,False,0.0
False,0.17,7823.12,36.0,14000.0,46527.16,virg,f,False,0.0
True,0.16,6024.78,36.0,0.0,35010.08,capr,m,False,0.0
False,0.18,6535.29,36.0,17244.0,45022.28,arie,m,False,0.0
False,0.15,20620.58,36.0,,100090.79,cance,m,False,0.0
False,0.19,17617.65,36.0,40380.0,70011.18,,m,False,0.0
False,0.38,35021.72,60.0,61403.0,96678.14,aqua,m,True,0.0
False,0.23,7222.75,36.0,58216.0,57518.95,aqua,f,,0.0
False,0.27,20028.79,36.0,35499.0,95032.96,capr,m,,0.0
False,0.21,25009.11,36.0,20805.0,70024.2,,m,False,0.0
False,0.25,12033.83,36.0,37891.0,56030.89,,f,False,0.0
False,0.3,9982.12,36.0,0.0,61049.17,,f,True,0.0
True,0.29,12021.79,36.0,62877.0,65013.85,,f,False,0.0
False,0.25,20021.54,36.0,,45027.42,aqua,m,False,0.0
False,0.29,16815.59,36.0,0.0,48019.62,arie,m,False,0.0
False,0.19,8518.71,36.0,,68010.41,virg,m,False,0.0
False,0.33,9010.38,36.0,,110031.54,capr,m,True,0.0
True,0.24,9619.28,36.0,,40019.29,leo,,False,0.0
True,0.28,4017.76,36.0,,130097.49,,f,True,0.0
,0.4,15018.61,60.0,0.0,45020.72,aqua,,True,0.0
False,0.33,18282.13,36.0,0.0,46022.6,gemi,m,False,0.0
False,0.09,3221.3,36.0,80462.0,50018.79,,m,False,0.0
True,0.42,7224.76,36.0,48011.0,47714.41,,m,True,0.0
False,0.24,20021.47,36.0,,52584.6,libr,f,True,0.0
False,0.42,2013.81,36.0,0.0,9122.74,pisce,f,False,0.0
False,0.15,20024.97,60.0,62841.0,85021.44,aqua,m,,0.0
False,0.27,8025.07,36.0,,150023.16,,m,True,0.0
False,0.29,16014.17,60.0,,50030.95,,m,True,0.0
False,0.27,4829.0,36.0,,31021.08,virg,m,True,0.0
False,0.28,20030.44,36.0,12000.0,120010.55,cance,m,False,0.0
False,0.24,15022.8,36.0,,185024.5,virg,f,False,0.0
False,0.2,20157.93,36.0,4000.0,45041.29,libr,m,False,0.0
False,0.3,21020.89,36.0,,82015.45,scor,m,True,0.0
False,0.16,18364.79,36.0,22999.0,42043.21,pisce,f,True,0.0
False,0.27,1271.57,36.0,,70031.35,pisce,f,False,0.0
False,0.25,12624.67,36.0,76309.0,67010.61,,m,True,0.0
False,0.26,20815.12,36.0,29590.0,73019.79,cance,m,False,0.0
,0.22,20979.33,60.0,29408.0,46816.13,leo,,False,0.0
False,0.16,9616.22,36.0,33937.0,120023.91,aqua,m,False,0.0
True,0.26,15023.3,36.0,,56016.44,arie,f,False,0.0
False,0.22,30016.78,60.0,,180023.94,libr,m,False,0.0
True,0.47,19019.08,60.0,35246.0,65008.32,sagi,f,,0.0
False,0.32,18275.52,60.0,24000.0,77030.13,virg,m,True,0.0
False,0.28,6021.66,36.0,,100029.52,cance,m,True,0.0
False,0.2,10016.22,36.0,34568.0,48028.93,,f,False,0.0
True,0.39,4037.94,36.0,7675.0,27221.73,gemi,m,False,0.0
,0.3,27013.07,60.0,67671.0,85025.86,,,True,0.0
False,0.35,10010.0,36.0,,65007.84,pisce,m,False,0.0
False,0.28,5018.73,36.0,0.0,82015.41,arie,m,True,0.0
False,0.24,11011.31,36.0,12231.0,58958.03,scor,m,False,0.0
False,0.28,8024.53,36.0,54756.0,37456.24,virg,m,True,0.0
False,0.18,11014.66,36.0,,540014.22,cance,f,True,0.0
False,0.39,15039.93,36.0,,60012.0,gemi,m,False,0.0
False,0.25,15006.94,36.0,6034.0,42026.58,libr,f,False,0.0
False,0.28,5030.73,36.0,9166.0,34018.32,capr,m,False,0.0
False,0.26,5404.5,36.0,17214.0,19031.89,libr,m,True,0.0
False,0.29,11016.59,36.0,20360.0,32023.38,virg,,False,0.0
,0.25,35028.58,60.0,45665.0,270020.26,leo,,True,0.0
False,0.25,15026.84,36.0,,40046.18,,f,True,0.0
False,0.3,10026.32,36.0,13000.0,42051.37,libr,m,False,0.0
False,0.19,5039.93,36.0,,32019.02,pisce,m,True,0.0
False,0.46,29119.9,60.0,4154.0,91016.36,,m,False,0.0
False,0.16,5407.31,36.0,0.0,20362.48,cance,m,True,0.0
True,0.3,18023.5,36.0,25500.0,50026.08,virg,f,,0.0
False,0.14,14013.89,36.0,,74803.67,arie,m,False,0.0
False,0.35,9956.41,36.0,0.0,50030.2,,m,True,0.0
False,0.35,12015.93,36.0,,65021.77,pisce,m,False,0.0
False,0.17,24286.77,36.0,42852.0,54017.33,,m,False,0.0
,0.52,27308.59,60.0,,98809.09,virg,m,False,0.0
False,0.33,17021.26,60.0,42142.0,73516.38,aqua,f,False,0.0
False,0.26,18516.4,36.0,,60012.84,,m,False,0.0
False,0.22,16025.74,36.0,37669.0,81628.81,scor,m,False,0.0
False,0.35,25015.9,60.0,84167.0,90020.17,cance,m,True,0.0
False,0.28,7510.6,36.0,35560.0,27026.28,capr,f,False,0.0
False,0.39,35026.39,60.0,24571.0,136131.55,virg,f,False,0.0
True,0.31,24961.89,60.0,,49944.92,scor,f,False,0.0
True,0.26,10016.55,36.0,25373.0,61021.6,,m,True,0.0
False,0.32,3115.26,36.0,19383.0,55026.49,,m,False,0.0
False,0.57,7032.79,36.0,0.0,40021.19,libr,f,False,0.0
False,0.4,10015.23,36.0,,35037.14,aqua,,False,0.0
False,0.41,6518.11,36.0,4390.0,102022.61,leo,,True,0.0
False,0.34,24032.65,36.0,58110.0,93771.18,arie,m,True,0.0
True,0.23,16013.4,60.0,19807.0,36011.53,capr,m,True,0.0
True,0.26,35035.97,60.0,54334.0,97018.13,,m,True,0.0
False,0.27,11524.98,36.0,16000.0,75425.3,,f,False,0.0
False,0.12,8016.68,60.0,,56008.21,,m,,0.0
False,0.33,14582.93,36.0,,37018.23,,m,False,0.0
,,,,,,taur,,True,
True,0.35,12026.1,36.0,8438.0,42015.84,pisce,m,True,0.0
False,0.28,10049.31,60.0,32531.0,42038.6,leo,m,,0.0
False,0.33,20020.13,36.0,124468.0,90020.24,gemi,m,True,0.0
False,0.26,35027.15,60.0,54121.0,181010.51,cance,m,,0.0
False,0.25,20015.5,36.0,,103024.03,libr,m,False,0.0
False,0.3,24016.75,60.0,62836.0,125027.25,,m,True,0.0
False,0.41,3022.8,36.0,0.0,23043.71,,m,True,0.0
False,0.27,35037.79,60.0,,85017.45,aqua,m,,0.0
True,0.29,3521.41,36.0,18017.0,40242.1,,f,True,0.0
False,0.35,6026.24,36.0,21859.0,52032.28,,m,False,0.0
False,0.25,10012.33,36.0,,90034.92,libr,m,True,0.0
True,0.27,9767.4,36.0,12788.0,28874.42,gemi,m,False,0.0
False,0.23,10098.71,60.0,,70015.88,,m,True,0.0
False,0.29,12191.84,36.0,0.0,65010.12,libr,f,False,0.0
True,0.41,20033.36,60.0,,64019.24,leo,m,,0.0
False,0.49,15027.99,36.0,162249.0,107522.38,libr,,True,0.0
False,0.16,20034.36,36.0,0.0,50022.81,gemi,f,True,0.0
False,0.22,13527.62,60.0,,43233.54,,f,False,0.0
False,0.26,12423.85,36.0,62924.0,135020.59,pisce,f,False,0.0
False,0.28,11215.05,60.0,,79837.69,,m,,0.0
False,0.36,8473.1,36.0,25069.0,50019.13,,m,True,0.0
,,,,,,,,,
False,0.27,12274.48,36.0,0.0,95009.07,aqua,m,False,0.0
False,0.29,8029.22,36.0,,50017.39,libr,f,True,0.0
False,0.13,15025.99,36.0,0.0,70026.77,leo,f,False,0.0
False,0.3,25028.41,60.0,,92018.54,cance,m,True,0.0
False,0.27,7824.04,36.0,12000.0,29537.21,,f,False,0.0
,0.32,18004.42,60.0,40702.0,68890.91,,,True,0.0
False,0.37,15018.17,36.0,9652.0,39738.68,,f,True,0.0
True,0.28,18649.99,60.0,10069.0,48808.1,gemi,m,True,0.0
False,0.3,12048.21,60.0,,83032.14,virg,m,False,0.0
,0.39,28024.16,60.0,61530.0,94025.76,scor,,True,0.0
,,,,,,gemi,,True,
False,0.33,20008.51,36.0,0.0,78024.97,,m,True,0.0
False,0.59,28031.1,36.0,0.0,135026.48,virg,m,False,0.0
True,0.32,12021.82,60.0,12300.0,70023.43,libr,m,False,0.0
False,0.17,25004.68,36.0,70142.0,115523.58,,m,True,0.0
False,0.28,6968.28,36.0,35688.0,93524.14,virg,,True,0.0
False,0.21,12196.65,60.0,,106011.64,capr,m,True,0.0
False,0.12,10025.42,36.0,15176.0,75009.01,cance,m,False,0.0
False,0.27,10021.82,36.0,29598.0,80022.5,cance,f,True,0.0
False,0.48,8033.05,36.0,53100.0,180011.35,aqua,m,True,0.0
False,0.36,35021.51,60.0,0.0,162039.5,pisce,m,True,0.0
True,0.52,25023.3,60.0,30000.0,90008.82,gemi,m,True,0.0
False,0.14,3017.68,36.0,0.0,40031.96,pisce,f,True,0.0
False,0.17,6013.39,36.0,6000.0,80045.61,cance,f,False,0.0
False,0.31,30259.39,36.0,0.0,85029.0,,f,False,0.0
False,0.36,15012.98,36.0,17000.0,80017.43,,,False,0.0
False,0.23,8014.86,36.0,,37240.44,virg,f,True,0.0
,0.36,34028.19,60.0,40791.0,92022.41,cance,,False,0.0
False,0.4,28660.77,36.0,,66019.16,libr,f,False,0.0
,0.22,20018.22,60.0,22885.0,65024.54,,m,False,0.0
False,0.27,6938.15,36.0,,40023.91,libr,f,False,0.0
False,0.28,17515.77,36.0,0.0,39919.5,virg,f,False,0.0
,0.19,25032.86,60.0,14332.0,80021.75,,,,0.0
False,0.24,9616.43,36.0,,60032.85,gemi,f,True,0.0
False,0.26,7214.78,36.0,27385.0,62165.91,aqua,m,False,0.0
False,0.23,25021.16,60.0,,89017.67,gemi,m,False,0.0
False,0.18,8147.34,36.0,33264.0,103018.09,,f,True,0.0
,0.21,20025.1,60.0,34755.0,85013.33,taur,,,0.0
False,0.16,15012.78,36.0,38040.0,90011.62,leo,f,False,0.0
False,0.39,20022.12,36.0,,55018.21,,f,False,0.0
False,0.36,13538.81,36.0,6100.0,45013.77,arie,m,False,0.0
,0.26,19772.78,60.0,16413.0,44208.82,cance,m,True,0.0
False,0.28,13614.95,60.0,,62011.71,,,,0.0
False,0.3,20020.15,36.0,,70013.04,libr,f,,0.0
False,0.39,7012.37,36.0,,45028.29,,m,True,0.0
False,0.25,16024.69,36.0,,43021.41,,f,,0.0
,0.23,13014.33,60.0,32190.0,45228.56,,,True,0.0
False,0.29,8022.96,36.0,19781.0,104409.52,libr,m,False,0.0
True,0.27,22436.95,36.0,68948.0,129012.89,,f,,0.0
False,0.3,27011.71,60.0,31804.0,85028.86,,f,True,0.0
False,0.23,8022.67,36.0,0.0,66969.71,scor,,True,0.0
True,0.2,3278.22,36.0,26289.0,26020.76,scor,m,True,0.0
False,0.38,21030.75,36.0,,175011.44,cance,m,False,0.0
False,0.33,18015.74,60.0,20878.0,59364.74,arie,m,False,0.0
False,0.3,8032.85,36.0,23322.0,43520.41,cance,f,True,0.0
False,0.3,7240.11,36.0,0.0,30018.61,virg,m,True,0.0
,,,,,,leo,,True,
False,0.17,8015.94,36.0,15883.0,56016.56,,f,False,0.0
False,0.19,9992.28,36.0,,83229.63,,m,False,0.0
False,0.23,2528.13,36.0,,36569.19,libr,m,True,0.0
False,0.45,15021.09,36.0,0.0,45010.56,,m,False,0.0
False,0.29,8413.13,36.0,105497.0,80026.51,virg,m,True,0.0
False,0.32,3531.2,36.0,20784.0,45015.65,libr,f,,0.0
True,0.12,10020.65,36.0,,92032.52,,f,True,0.0
False,0.35,25028.72,36.0,,90029.73,,m,False,0.0
False,0.26,3023.04,36.0,10919.0,65033.42,virg,m,True,0.0
False,0.31,5623.87,36.0,,25037.61,virg,m,False,0.0
False,0.41,17019.57,36.0,,80019.26,scor,m,,0.0
False,0.36,10024.85,36.0,84940.0,60007.64,libr,m,False,0.0
,0.25,8012.27,60.0,38768.0,87015.93,aqua,,True,0.0
False,0.29,12025.66,36.0,92506.0,72023.19,virg,f,False,0.0
False,0.32,15013.49,36.0,19662.0,65035.05,libr,f,False,0.0
True,0.27,12014.39,36.0,43094.0,35026.33,taur,m,True,0.0
False,0.33,9535.59,36.0,71068.0,90029.38,leo,m,False,0.0
True,0.43,20008.06,60.0,7854.0,54019.01,cance,f,True,0.0
True,0.28,9639.96,36.0,0.0,68034.45,,f,True,0.0
False,0.41,5016.2,36.0,2500.0,39020.28,aqua,m,,0.0
False,0.17,5068.41,36.0,302211.0,51305.86,libr,m,True,0.0
False,0.15,8430.41,36.0,57581.0,80025.73,,m,False,0.0
False,0.41,14689.89,36.0,4911.0,37018.37,pisce,m,True,0.0
False,0.35,15030.94,36.0,108675.0,78024.67,,m,True,0.0
False,0.42,10021.46,36.0,0.0,50023.54,virg,m,False,0.0
False,0.33,6008.37,36.0,42087.0,55020.12,cance,m,True,0.0
False,0.34,6269.63,36.0,23000.0,50014.21,cance,f,False,0.0
True,0.62,22758.1,36.0,45464.0,60482.34,,m,True,0.0
True,0.32,12201.02,36.0,9969.0,35007.77,pisce,m,,0.0
False,0.28,15031.73,36.0,58498.0,60020.42,,m,True,0.0
False,0.34,4825.54,36.0,,48018.23,,f,False,0.0
True,0.23,20015.1,36.0,50493.0,95006.97,sagi,f,True,0.0
False,0.39,3269.99,36.0,,60034.62,,m,False,0.0
,0.39,16820.37,60.0,82599.0,100025.65,pisce,,,0.0
False,0.18,10012.24,36.0,0.0,53572.12,cance,m,False,0.0
False,0.23,8019.35,36.0,0.0,80027.0,,m,True,0.0
False,0.28,10016.44,36.0,0.0,50019.3,leo,f,False,0.0
False,0.3,3411.7,36.0,,42982.6,pisce,m,False,0.0
False,0.21,10223.29,36.0,,35521.95,,m,False,0.0
False,0.2,12032.16,36.0,,85535.51,pisce,m,False,0.0
True,0.22,15013.92,36.0,46551.0,75029.37,libr,f,False,0.0
False,0.26,3226.94,36.0,83120.0,100013.84,gemi,m,True,0.0
False,0.28,7330.12,36.0,29741.0,34518.56,virg,f,False,0.0
False,0.45,4508.93,36.0,22211.0,49013.15,capr,m,False,0.0
False,0.31,16485.28,60.0,37598.0,42272.65,scor,m,False,0.0
False,0.36,12286.46,36.0,24250.0,35016.92,,f,False,0.0
False,0.2,16026.13,60.0,139624.0,65019.12,,m,False,0.0
False,0.12,12025.63,36.0,,62517.11,,m,False,0.0
False,0.18,1823.74,36.0,,58019.57,capr,m,True,0.0
False,0.28,5299.94,36.0,90206.0,117036.13,aqua,m,False,0.0
False,0.2,25013.85,60.0,49847.0,400013.14,scor,m,False,0.0
False,0.29,30020.12,60.0,26077.0,88026.19,aqua,m,,0.0
False,0.27,16019.16,36.0,25170.0,77523.66,virg,,False,0.0
True,0.56,9770.64,36.0,0.0,28035.32,sagi,m,True,0.0
True,0.24,9775.52,36.0,32362.0,35025.38,,m,True,0.0
False,0.31,5397.27,36.0,0.0,20028.47,gemi,m,False,0.0
False,0.17,25014.87,36.0,46389.0,105027.55,,m,False,0.0
False,0.27,6027.55,36.0,10000.0,30014.13,,f,False,0.0
False,0.3,26023.02,36.0,52161.0,130021.32,virg,m,False,0.0
,0.29,20004.91,60.0,,60020.63,,,True,0.0
False,0.29,2821.25,36.0,59867.0,33027.39,virg,m,True,0.0
False,0.3,15023.49,36.0,36658.0,174032.33,virg,f,False,0.0
False,0.19,2028.18,36.0,24558.0,60024.66,pisce,m,True,0.0
False,0.26,23506.82,60.0,26088.0,53403.36,cance,m,False,0.0
False,0.12,10023.86,36.0,,60023.63,gemi,m,False,0.0
True,0.3,16006.92,36.0,,80021.07,gemi,f,False,0.0
False,0.29,35030.14,36.0,44164.0,200034.65,arie,m,False,0.0
False,0.23,14014.45,36.0,,62035.34,,f,True,0.0
False,0.37,3021.99,36.0,500.0,20049.17,libr,m,True,0.0
False,0.32,20704.37,36.0,,69019.06,,f,,0.0
False,0.31,15013.42,36.0,,80025.34,aqua,f,False,0.0
True,0.28,15028.7,36.0,37290.0,52012.78,sagi,m,,0.0
False,0.15,16016.95,36.0,,85034.89,virg,f,False,0.0
True,0.18,2819.41,36.0,0.0,48016.59,taur,m,False,0.0
False,0.32,15017.96,60.0,,103028.76,virg,m,False,0.0
True,0.17,7029.23,36.0,,42023.28,sagi,f,True,0.0
False,0.41,8031.92,36.0,13191.0,48031.45,aqua,m,True,0.0
False,0.12,7227.01,60.0,,41013.13,libr,f,,0.0
False,0.37,7020.08,36.0,5386.0,33027.09,,f,False,0.0
False,0.17,12830.12,36.0,,44422.6,,f,False,0.0
False,0.46,20024.01,60.0,24299.0,80024.78,leo,m,False,0.0
False,0.27,4060.77,36.0,0.0,45026.77,virg,f,False,0.0
False,0.22,5357.72,36.0,18125.0,45032.51,cance,m,False,0.0
False,0.56,30014.62,36.0,164560.0,225012.65,,f,True,0.0
True,0.24,8521.22,36.0,62619.0,38023.73,,f,False,0.0
False,0.29,19030.55,36.0,0.0,42567.34,,m,False,0.0
False,0.31,12813.15,36.0,18142.0,62035.19,libr,,False,0.0
False,0.26,6012.23,36.0,,65007.72,aqua,m,,0.0
False,0.16,15022.58,36.0,,100028.76,scor,f,False,0.0
False,0.44,8346.91,36.0,6998.0,27517.81,,f,False,0.0
False,0.25,1610.59,36.0,100602.0,86014.66,arie,m,,0.0
False,0.35,4026.54,36.0,0.0,20032.4,,m,,0.0
False,0.22,6044.83,36.0,25276.0,58014.94,virg,f,False,0.0
False,0.32,18806.87,36.0,52254.0,70020.23,,m,False,0.0
False,0.27,4031.19,36.0,,35026.13,cance,m,False,0.0
False,0.28,11220.5,36.0,12789.0,45018.71,,f,True,0.0
False,0.32,28017.14,36.0,13526.0,135009.52,,f,False,0.0
False,0.27,10986.4,36.0,,72015.83,cance,f,True,0.0
False,0.17,10015.83,60.0,,70034.74,aqua,m,False,0.0
True,0.24,12029.04,60.0,20204.0,90010.3,aqua,m,True,0.0
False,0.21,20013.11,36.0,0.0,51020.6,capr,f,False,0.0
False,0.31,11510.35,36.0,35125.0,33691.1,scor,m,False,0.0
True,0.45,23516.2,60.0,29009.0,59136.51,,m,,0.0
False,0.26,13015.31,36.0,5214.0,52017.77,leo,m,False,0.0
False,0.33,9031.07,36.0,54428.0,79024.04,libr,m,False,0.0
False,0.27,9164.34,36.0,33034.0,52019.51,pisce,m,True,0.0
False,0.2,15016.37,36.0,,40026.7,,f,True,0.0
False,0.3,5328.46,36.0,26917.0,40029.52,libr,m,False,0.0
False,0.29,16472.21,60.0,18556.0,50034.38,virg,,False,0.0
False,0.32,9712.28,36.0,,26561.88,scor,m,False,0.0
False,0.36,20017.86,36.0,30009.0,52039.91,,m,True,0.0
False,0.28,20409.36,36.0,49738.0,75014.16,pisce,f,False,0.0
True,0.25,3034.6,36.0,24266.0,84017.36,cance,m,False,0.0
,0.56,12015.09,60.0,35180.0,150027.95,cance,,False,0.0
False,0.28,11816.93,36.0,0.0,34882.65,libr,f,False,0.0
False,0.32,15024.34,60.0,11762.0,70022.29,pisce,f,True,0.0
False,0.5,18050.22,36.0,52984.0,90026.83,,m,False,0.0
False,0.18,30027.66,36.0,29253.0,130025.12,,m,,0.0
True,0.21,25017.4,60.0,,80009.52,leo,f,True,0.0
False,0.25,35027.36,36.0,55672.0,94201.74,libr,f,True,0.0
False,0.31,6548.2,36.0,28283.0,138011.7,,m,True,0.0
True,0.15,12025.37,36.0,58981.0,58023.69,sagi,f,True,0.0
False,0.08,10034.38,36.0,,89036.46,taur,f,True,0.0
False,0.43,5621.08,36.0,17163.0,30017.07,cance,f,True,0.0
False,0.21,21645.23,36.0,12347.0,55006.88,capr,f,False,0.0
False,0.41,20160.72,60.0,52376.0,48027.05,aqua,m,True,0.0
False,0.31,7228.37,36.0,15521.0,25363.31,arie,m,False,0.0
False,0.33,15025.38,60.0,9359.0,50012.39,virg,m,True,0.0
False,0.33,7571.18,36.0,59490.0,40019.91,gemi,f,False,0.0
False,0.2,8006.68,36.0,0.0,55066.21,aqua,f,False,0.0
False,0.27,15028.0,36.0,10075.0,45019.51,aqua,m,,0.0
False,0.27,20041.17,36.0,15075.0,85040.75,virg,f,False,0.0
False,0.29,7034.96,36.0,15515.0,51043.06,cance,f,True,0.0
True,0.35,18026.26,60.0,8750.0,40579.89,leo,f,False,0.0
False,0.33,9629.21,36.0,0.0,95016.92,aqua,m,,0.0
False,0.3,10015.2,36.0,,48008.72,scor,m,False,0.0
True,0.35,35024.28,60.0,10000.0,156028.0,leo,m,True,0.0
,,,,,,leo,,False,
False,0.16,16023.9,36.0,,72119.0,virg,m,False,0.0
False,0.3,16023.09,60.0,24919.0,62008.22,arie,m,False,0.0
False,0.12,13073.95,36.0,29000.0,73271.66,capr,f,True,0.0
False,0.34,6031.98,36.0,25465.0,51511.16,,f,False,0.0
False,0.23,15019.96,36.0,76834.0,65016.77,cance,m,,0.0
False,0.26,5009.96,36.0,,80012.44,pisce,m,True,0.0
False,0.26,20021.21,36.0,79253.0,98008.77,,f,False,0.0
False,0.27,35022.99,36.0,170359.0,460029.94,,m,False,0.0
False,0.3,20018.25,60.0,50761.0,55519.63,libr,m,True,0.0
False,0.12,15029.63,36.0,0.0,41994.36,aqua,m,False,0.0
False,0.23,10023.67,36.0,,102018.38,libr,f,False,0.0
False,0.28,10011.37,36.0,18379.0,60007.45,,m,False,0.0
False,0.31,18844.34,36.0,,60043.56,libr,f,,0.0
False,0.28,14620.31,36.0,0.0,85033.9,virg,m,False,0.0
,0.14,26390.79,60.0,60107.0,107016.67,,,False,0.0
False,0.29,26513.3,36.0,39430.0,60024.94,gemi,m,True,0.0
False,0.23,20023.57,36.0,,30023.66,virg,f,False,0.0
False,0.19,10537.72,36.0,,55027.36,,f,False,0.0
False,0.41,20083.85,60.0,12660.0,45030.96,capr,m,True,0.0
False,0.21,14841.56,36.0,27692.0,133020.46,arie,m,False,0.0
False,0.42,24022.61,36.0,34861.0,86014.27,,m,False,0.0
True,0.26,15012.89,60.0,41532.0,60017.74,,m,False,0.0
False,0.33,9226.14,36.0,27360.0,35026.85,cance,m,False,0.0
False,0.29,5035.25,36.0,,34007.55,leo,m,True,0.0
False,0.2,11019.62,36.0,38226.0,85011.62,,m,False,0.0
False,0.4,9941.85,36.0,,115628.85,scor,f,False,0.0
False,0.16,4521.85,36.0,,79026.57,scor,f,False,0.0
True,0.22,13625.85,36.0,8000.0,75036.44,,,True,0.0
False,0.25,13039.79,36.0,23500.0,65031.35,cance,m,False,0.0
False,0.28,18019.84,36.0,0.0,64054.94,taur,m,,0.0
False,0.25,18026.58,36.0,,135014.05,arie,f,False,0.0
False,0.24,6020.64,36.0,,31224.2,arie,m,False,0.0
False,0.3,7405.84,36.0,0.0,28020.44,gemi,f,False,0.0
False,0.44,18696.53,60.0,4000.0,63020.96,,m,True,0.0
False,0.16,5009.13,36.0,27510.0,35008.07,leo,,False,0.0
False,0.32,20021.58,36.0,,160026.91,leo,m,False,0.0
False,0.24,5028.92,36.0,,225018.74,,f,True,
False,0.34,4021.31,36.0,10161.0,74810.1,,m,True,0.0
False,0.14,5520.68,36.0,,60026.22,,m,False,0.0
False,0.39,35021.73,60.0,52376.0,110011.88,,m,False,0.0
False,0.25,5529.46,36.0,29427.0,45022.54,cance,m,True,0.0
True,0.28,22024.34,60.0,,70011.64,,m,False,0.0
False,0.27,18512.6,36.0,,91019.83,cance,f,False,0.0
True,0.43,25006.73,60.0,0.0,100026.13,sagi,f,True,0.0
False,0.17,15026.19,36.0,11075.0,58017.13,cance,m,False,0.0
False,0.2,4039.73,36.0,14737.0,25017.7,cance,m,True,0.0
,0.3,20044.72,60.0,19083.0,106023.02,sagi,,,0.0
False,0.15,10030.28,36.0,,62020.33,cance,,False,0.0
False,0.35,32364.77,36.0,0.0,72818.14,,f,False,0.0
False,0.35,2813.16,36.0,,36024.38,,m,False,0.0
True,0.35,15618.32,60.0,,48600.36,arie,f,False,0.0
False,0.2,7229.41,36.0,0.0,40026.75,cance,m,,0.0
,0.27,17514.8,60.0,0.0,40004.06,virg,,True,0.0
False,0.3,10025.88,36.0,31572.0,68034.41,pisce,m,False,0.0
False,0.41,18017.22,36.0,37142.0,40011.99,cance,f,,0.0
False,0.32,20015.37,60.0,69709.0,63026.18,capr,f,False,0.0
,0.19,13832.27,60.0,22810.0,57033.52,gemi,,True,0.0
False,0.23,8026.94,36.0,93662.0,42523.3,,m,,0.0
,,,,,,capr,,True,
False,0.27,15037.27,36.0,65725.0,94032.81,arie,m,True,0.0
False,0.29,11526.92,36.0,0.0,112855.44,aqua,m,False,0.0
True,0.33,15024.61,36.0,15050.0,45023.16,arie,m,False,0.0
True,0.3,14014.25,36.0,68196.0,57014.26,leo,m,True,0.0
False,0.22,18243.27,60.0,0.0,70033.36,virg,m,True,0.0
False,0.2,7011.55,36.0,,36017.36,arie,,,0.0
False,0.17,12019.97,36.0,41510.0,82022.76,libr,m,True,0.0
False,0.29,2020.08,36.0,34362.0,36011.4,,m,False,0.0
False,0.2,11949.57,36.0,,75021.94,virg,,False,0.0
False,0.13,5601.41,36.0,,32017.73,cance,m,True,0.0
